Sipariş ID,Müşteri ID,Sipariş Tarihi,Kategori,Ürün,Birim Fiyat,Adet,İndirim Oranı,Toplam Tutar,Bölge,Ödeme Yöntemi,İade Durumu,İade Nedeni,Müşteri Puanı
ORD-22753,CUST-1865,2025-07-01,Giyim,Ceket,105.08,5,0.12,462.35,İç Anadolu,Banka Kartı,False,,5
ORD-22754,CUST-4168,2025-11-20,Giyim,Gömlek,1098.03,5,0.0,5490.15,Marmara,Kredi Kartı,False,,2
ORD-22755,CUST-1245,2025-04-25,Spor,Koşu Bandı,8853.43,3,0.0,26560.29,Akdeniz,Kredi Kartı,False,,1
ORD-22756,CUST-3601,2026-02-10,Ev & Yaşam,Robot Süpürge,11301.15,1,0.23,8701.89,Marmara,Banka Kartı,False,,2
ORD-22757,CUST-1715,2025-07-03,Giyim,Kazak,549.45,5,0.0,2747.25,Marmara,Kredi Kartı,False,,4
ORD-22758,CUST-4121,2025-07-07,Ev & Yaşam,Mutfak Robotu,12944.66,3,0.0,38833.98,Marmara,Kredi Kartı,False,,3
ORD-22759,CUST-3142,2025-09-12,Ev & Yaşam,Robot Süpürge,7857.83,2,0.08,14458.41,Ege,Kapıda Ödeme,False,,4
ORD-22760,CUST-1208,2025-06-09,Ev & Yaşam,Masa,13701.72,1,0.1,12331.55,Ege,Kredi Kartı,True,Görselden Farklı,3
ORD-22761,CUST-2006,2025-11-25,Spor,Dambıl,2999.23,5,0.0,14996.15,Ege,Kredi Kartı,False,,3
ORD-22762,CUST-4259,2025-06-12,Ev & Yaşam,Masa,14787.72,1,0.21,11682.3,Güneydoğu Anadolu,Kredi Kartı,False,,2
ORD-22763,CUST-2078,2025-12-08,Giyim,Mont,936.99,4,0.04,3598.04,Marmara,Kredi Kartı,False,,4
ORD-22764,CUST-2052,2025-09-07,Ev & Yaşam,Halı,1086.67,3,0.0,3260.01,Marmara,Kredi Kartı,False,,5
ORD-22765,CUST-3445,2025-11-01,Giyim,Pantolon,1538.48,4,0.0,6153.92,Marmara,Banka Kartı,False,,5
ORD-22766,CUST-2316,2025-09-18,Elektronik,Klavye,27239.99,2,0.0,54479.98,Güneydoğu Anadolu,Banka Kartı,False,,1
ORD-22767,CUST-2118,2025-05-12,Ev & Yaşam,Robot Süpürge,3872.9,5,0.0,19364.5,Doğu Anadolu,Kredi Kartı,False,,2
ORD-22768,CUST-3001,2025-10-23,Spor,Yoga Matı,9142.97,3,0.0,27428.91,Karadeniz,Banka Kartı,False,,1
ORD-22769,CUST-3654,2025-07-02,Elektronik,Mouse,9709.41,2,0.0,19418.82,Doğu Anadolu,Banka Kartı,False,,1
ORD-22770,CUST-4095,2025-10-15,Ev & Yaşam,Halı,14588.47,1,0.0,14588.47,Doğu Anadolu,Kapıda Ödeme,False,,4
ORD-22771,CUST-1069,2026-02-20,Giyim,Mont,829.18,3,0.04,2388.04,Marmara,Kapıda Ödeme,False,,4
ORD-22772,CUST-3695,2025-09-23,Spor,Bisiklet,874.31,3,0.15,2229.49,Marmara,Kredi Kartı,False,,3
ORD-22773,CUST-2515,2025-06-15,Giyim,Tişört,1068.0,5,0.03,5179.8,Akdeniz,Banka Kartı,False,,2
ORD-22774,CUST-2529,2026-02-04,Spor,Yoga Matı,3891.15,4,0.01,15408.95,Karadeniz,Banka Kartı,False,,5
ORD-22775,CUST-1785,2025-09-19,Giyim,Tişört,577.4,2,0.22,900.74,Marmara,Kapıda Ödeme,False,,2
ORD-22776,CUST-4657,2025-03-09,Giyim,Mont,783.79,1,0.0,783.79,Marmara,Kredi Kartı,False,,2
ORD-22777,CUST-4530,2025-07-16,Elektronik,Tablet,14783.12,2,0.0,29566.24,Marmara,Kapıda Ödeme,False,,4
ORD-22778,CUST-4995,2025-03-06,Giyim,Mont,1970.83,5,0.0,9854.15,Marmara,Banka Kartı,False,,1
ORD-22779,CUST-3116,2025-07-28,Giyim,Ayakkabı,1721.53,2,0.0,3443.06,Akdeniz,Kapıda Ödeme,False,,4
ORD-22780,CUST-2622,2025-05-04,Giyim,Gömlek,148.74,2,0.0,297.48,Akdeniz,Kredi Kartı,False,,3
ORD-22781,CUST-2319,2025-05-15,Elektronik,Akıllı Saat,6314.89,1,0.2,5051.91,Marmara,Kredi Kartı,False,,2
ORD-22782,CUST-2184,2025-12-11,Elektronik,Akıllı Telefon,1307.04,2,0.0,2614.08,Marmara,Banka Kartı,False,,1
ORD-22783,CUST-3144,2025-09-28,Giyim,Kazak,675.18,4,0.0,2700.72,Ege,Kredi Kartı,False,,2
ORD-22784,CUST-2375,2025-12-14,Spor,Koşu Bandı,7695.0,2,0.15,13081.5,Akdeniz,Kredi Kartı,False,,1
ORD-22785,CUST-2525,2025-03-27,Ev & Yaşam,Mutfak Robotu,8961.42,1,0.0,8961.42,Marmara,Kredi Kartı,False,,4
ORD-22786,CUST-4874,2025-07-22,Ev & Yaşam,Lamba,9064.15,2,0.0,18128.3,İç Anadolu,Kapıda Ödeme,False,,3
ORD-22787,CUST-2734,2026-02-12,Spor,Bisiklet,1538.48,3,0.1,4153.9,Marmara,Banka Kartı,False,,3
ORD-22788,CUST-1997,2025-10-06,Elektronik,Tablet,39848.31,1,0.0,39848.31,Güneydoğu Anadolu,Banka Kartı,False,,2
ORD-22789,CUST-2779,2025-12-22,Ev & Yaşam,Robot Süpürge,11528.07,1,0.0,11528.07,Ege,Kredi Kartı,False,,2
ORD-22790,CUST-3972,2025-10-14,Ev & Yaşam,Mutfak Robotu,13863.55,1,0.0,13863.55,Marmara,Kredi Kartı,False,,5
ORD-22791,CUST-1481,2026-02-04,Giyim,Pantolon,504.72,1,0.0,504.72,Marmara,Kapıda Ödeme,False,,4
ORD-22792,CUST-3866,2025-09-11,Giyim,Gömlek,1459.95,5,0.03,7080.76,Güneydoğu Anadolu,Kredi Kartı,False,,5
ORD-22793,CUST-4102,2026-02-08,Giyim,Ceket,1917.8,3,0.0,5753.4,Marmara,Kredi Kartı,False,,1
ORD-22794,CUST-1397,2025-03-31,Spor,Dambıl,6939.23,5,0.03,33655.27,Akdeniz,Kredi Kartı,False,,2
ORD-22795,CUST-4301,2025-03-07,Giyim,Ceket,1659.14,2,0.0,3318.28,Marmara,Kredi Kartı,False,,5
ORD-22796,CUST-3707,2025-08-27,Giyim,Ceket,1386.39,2,0.0,2772.78,İç Anadolu,Kredi Kartı,False,,4
ORD-22797,CUST-2057,2025-07-06,Elektronik,Akıllı Saat,20390.6,1,0.0,20390.6,İç Anadolu,Kredi Kartı,False,,2
ORD-22798,CUST-2796,2025-04-07,Elektronik,Mouse,24811.8,2,0.0,49623.6,Doğu Anadolu,Kredi Kartı,True,Beden Uymadı,1
ORD-22799,CUST-2440,2025-12-20,Elektronik,Laptop,7181.38,1,0.0,7181.38,Marmara,Kredi Kartı,False,,4
ORD-22800,CUST-2137,2025-12-15,Giyim,Spor Ayakkabı,1867.0,2,0.23,2875.18,Marmara,Kredi Kartı,False,,3
ORD-22801,CUST-4420,2025-09-13,Giyim,Spor Ayakkabı,1797.07,4,0.14,6181.92,Marmara,Kredi Kartı,False,,2
ORD-22802,CUST-1478,2026-02-04,Spor,Koşu Bandı,8541.2,5,0.12,37581.28,Ege,Kredi Kartı,False,,2
ORD-22803,CUST-1100,2025-12-26,Giyim,Ceket,1512.86,1,0.0,1512.86,Marmara,Kredi Kartı,False,,3
ORD-22804,CUST-4462,2026-02-23,Giyim,Kazak,731.55,1,0.24,555.98,Akdeniz,Havale/EFT,False,,4
ORD-22805,CUST-4120,2025-10-04,Giyim,Tişört,748.59,3,0.07,2088.57,Marmara,Kredi Kartı,False,,3
ORD-22806,CUST-4979,2026-01-11,Elektronik,Mouse,1423.26,1,0.19,1152.84,Ege,Kapıda Ödeme,False,,1
ORD-22807,CUST-4218,2026-01-15,Elektronik,Klavye,26850.86,1,0.04,25776.83,Akdeniz,Kredi Kartı,False,,4
ORD-22808,CUST-1785,2025-02-23,Ev & Yaşam,Kahve Makinesi,11696.97,4,0.18,38366.06,Marmara,Banka Kartı,True,Beden Uymadı,2
ORD-22809,CUST-3551,2025-10-11,Elektronik,Laptop,23803.76,1,0.0,23803.76,Akdeniz,Banka Kartı,False,,4
ORD-22810,CUST-2021,2025-08-22,Giyim,Tişört,330.75,3,0.19,803.72,Akdeniz,Kredi Kartı,False,,1
ORD-22811,CUST-1044,2025-12-25,Elektronik,Mouse,32885.87,2,0.23,50644.24,Karadeniz,Kapıda Ödeme,False,,2
ORD-22812,CUST-3921,2025-06-29,Elektronik,Laptop,9555.13,2,0.0,19110.26,Marmara,Havale/EFT,False,,3
ORD-22813,CUST-3836,2025-07-15,Giyim,Tişört,1121.27,3,0.0,3363.81,Marmara,Kredi Kartı,False,,2
ORD-22814,CUST-2486,2025-06-03,Elektronik,Laptop,34543.04,2,0.23,53196.28,Ege,Kredi Kartı,False,,1
ORD-22815,CUST-2022,2025-03-26,Giyim,Tişört,1185.31,5,0.12,5215.36,İç Anadolu,Kapıda Ödeme,False,,1
ORD-22816,CUST-1449,2025-11-26,Ev & Yaşam,Sandalye,3383.35,1,0.16,2842.01,Ege,Kredi Kartı,False,,2
ORD-22817,CUST-1523,2025-08-08,Spor,Bisiklet,2550.14,4,0.0,10200.56,Karadeniz,Banka Kartı,False,,2
ORD-22818,CUST-3815,2025-10-28,Ev & Yaşam,Halı,3379.52,2,0.0,6759.04,Marmara,Banka Kartı,False,,5
ORD-22819,CUST-1180,2025-03-19,Giyim,Ceket,1859.32,5,0.0,9296.6,Marmara,Kapıda Ödeme,False,,5
ORD-22820,CUST-3934,2025-04-13,Spor,Dambıl,6439.25,5,0.0,32196.25,Marmara,Kredi Kartı,False,,5
ORD-22821,CUST-2044,2025-12-14,Ev & Yaşam,Lamba,14537.34,2,0.0,29074.68,İç Anadolu,Banka Kartı,False,,4
ORD-22822,CUST-3342,2025-07-24,Giyim,Ceket,1793.63,1,0.0,1793.63,Karadeniz,Banka Kartı,False,,3
ORD-22823,CUST-1749,2025-11-04,Spor,Bisiklet,5536.83,2,0.0,11073.66,İç Anadolu,Kredi Kartı,False,,2
ORD-22824,CUST-3048,2025-03-20,Giyim,Tişört,1973.67,5,0.01,9769.67,Marmara,Kredi Kartı,False,,2
ORD-22825,CUST-3179,2025-11-14,Ev & Yaşam,Robot Süpürge,4271.97,1,0.18,3503.02,Güneydoğu Anadolu,Banka Kartı,False,,4
ORD-22826,CUST-1889,2025-07-07,Elektronik,Mouse,17937.16,1,0.16,15067.21,Marmara,Banka Kartı,False,,5
ORD-22827,CUST-1095,2025-11-21,Ev & Yaşam,Sandalye,612.63,4,0.0,2450.52,Marmara,Kapıda Ödeme,False,,3
ORD-22828,CUST-4795,2025-10-25,Elektronik,Mouse,7336.62,1,0.0,7336.62,Ege,Kredi Kartı,False,,2
ORD-22829,CUST-4765,2025-11-07,Giyim,Pantolon,272.42,4,0.0,1089.68,Marmara,Kredi Kartı,True,Görselden Farklı,1
ORD-22830,CUST-2047,2026-02-17,Giyim,Spor Ayakkabı,1709.84,2,0.0,3419.68,Karadeniz,Banka Kartı,False,,3
ORD-22831,CUST-3429,2025-10-06,Giyim,Spor Ayakkabı,1407.21,4,0.0,5628.84,Marmara,Kapıda Ödeme,False,,1
ORD-22832,CUST-3440,2026-02-14,Elektronik,Akıllı Telefon,14681.35,1,0.0,14681.35,Marmara,Banka Kartı,False,,3
ORD-22833,CUST-3706,2025-07-16,Ev & Yaşam,Sandalye,6456.74,5,0.0,32283.7,Ege,Kredi Kartı,True,Kusurlu Ürün,2
ORD-22834,CUST-2021,2025-12-25,Elektronik,Monitör,18073.5,2,0.06,33978.18,Marmara,Kredi Kartı,False,,2
ORD-22835,CUST-4018,2025-04-30,Elektronik,Akıllı Telefon,9584.69,2,0.06,18019.22,Ege,Kredi Kartı,False,,2
ORD-22836,CUST-2690,2026-02-07,Ev & Yaşam,Mutfak Robotu,8084.29,1,0.12,7114.18,Marmara,Kredi Kartı,False,,3
ORD-22837,CUST-4864,2025-04-06,Elektronik,Akıllı Saat,29796.89,1,0.0,29796.89,Ege,Kredi Kartı,False,,2
ORD-22838,CUST-4462,2025-07-28,Giyim,Spor Ayakkabı,1420.32,3,0.0,4260.96,İç Anadolu,Kredi Kartı,False,,2
ORD-22839,CUST-4432,2025-10-27,Elektronik,Klavye,38912.29,1,0.22,30351.59,İç Anadolu,Havale/EFT,False,,2
ORD-22840,CUST-3147,2026-01-08,Elektronik,Tablet,39356.8,2,0.07,73203.65,Marmara,Kredi Kartı,False,,2
ORD-22841,CUST-2787,2025-11-02,Giyim,Tişört,1067.35,5,0.0,5336.75,Akdeniz,Kredi Kartı,True,Geç Teslimat,1
ORD-22842,CUST-2293,2025-07-17,Ev & Yaşam,Halı,1330.18,5,0.0,6650.9,Marmara,Kredi Kartı,False,,3
ORD-22843,CUST-3617,2025-11-03,Ev & Yaşam,Masa,2795.52,1,0.0,2795.52,Ege,Kapıda Ödeme,False,,1
ORD-22844,CUST-2802,2025-09-14,Elektronik,Akıllı Telefon,29506.11,1,0.13,25670.32,Marmara,Kredi Kartı,False,,2
ORD-22845,CUST-1305,2025-09-05,Spor,Koşu Bandı,968.84,2,0.0,1937.68,Marmara,Banka Kartı,False,,2
ORD-22846,CUST-1826,2025-12-31,Giyim,Ayakkabı,392.0,1,0.0,392.0,Marmara,Havale/EFT,False,,3
ORD-22847,CUST-4730,2025-04-16,Elektronik,Kulaklık,8701.7,2,0.0,17403.4,Marmara,Kredi Kartı,False,,1
ORD-22848,CUST-4999,2025-03-30,Spor,Yoga Matı,5347.52,5,0.0,26737.6,Karadeniz,Kredi Kartı,False,,3
ORD-22849,CUST-1256,2025-12-30,Giyim,Tişört,1419.93,2,0.21,2243.49,Karadeniz,Kredi Kartı,False,,2
ORD-22850,CUST-1956,2025-12-01,Ev & Yaşam,Kahve Makinesi,12072.21,2,0.07,22454.31,Marmara,Kredi Kartı,False,,1
ORD-22851,CUST-3986,2025-04-26,Elektronik,Mouse,14775.01,1,0.0,14775.01,Güneydoğu Anadolu,Kredi Kartı,False,,5
ORD-22852,CUST-1686,2026-02-23,Spor,Kamp Çadırı,3395.61,5,0.0,16978.05,İç Anadolu,Kredi Kartı,False,,2
ORD-22853,CUST-4578,2025-03-09,Elektronik,Akıllı Saat,25734.24,2,0.04,49409.74,Doğu Anadolu,Banka Kartı,False,,1
ORD-22854,CUST-1729,2025-11-24,Elektronik,Klavye,20894.55,2,0.0,41789.1,Doğu Anadolu,Kredi Kartı,False,,4
ORD-22855,CUST-2508,2026-02-11,Giyim,Ayakkabı,936.41,3,0.0,2809.23,Marmara,Banka Kartı,False,,5
ORD-22856,CUST-2491,2025-12-12,Ev & Yaşam,Mutfak Robotu,4329.53,3,0.0,12988.59,Marmara,Havale/EFT,False,,1
ORD-22857,CUST-4850,2025-09-07,Giyim,Mont,1064.3,4,0.0,4257.2,Marmara,Banka Kartı,False,,4
ORD-22858,CUST-1828,2026-02-19,Ev & Yaşam,Lamba,3892.6,2,0.01,7707.35,Ege,Kredi Kartı,False,,5
ORD-22859,CUST-4053,2026-01-21,Elektronik,Mouse,1915.5,2,0.24,2911.56,Ege,Kapıda Ödeme,False,,4
ORD-22860,CUST-4550,2025-04-11,Ev & Yaşam,Mutfak Robotu,4109.12,1,0.0,4109.12,Marmara,Kredi Kartı,False,,3
ORD-22861,CUST-1842,2025-06-10,Elektronik,Akıllı Saat,29375.34,2,0.0,58750.68,Doğu Anadolu,Kredi Kartı,True,Geç Teslimat,2
ORD-22862,CUST-2643,2025-03-12,Ev & Yaşam,Robot Süpürge,1920.35,1,0.0,1920.35,Ege,Havale/EFT,False,,3
ORD-22863,CUST-4456,2025-10-18,Elektronik,Laptop,26547.76,2,0.0,53095.52,Marmara,Banka Kartı,False,,1
ORD-22864,CUST-4300,2025-10-23,Spor,Kamp Çadırı,5500.01,1,0.0,5500.01,Akdeniz,Kapıda Ödeme,False,,1
ORD-22865,CUST-2711,2025-12-16,Spor,Dambıl,5456.91,3,0.21,12932.88,Marmara,Havale/EFT,False,,3
ORD-22866,CUST-4353,2026-02-01,Giyim,Kazak,1330.22,1,0.1,1197.2,Ege,Kredi Kartı,False,,5
ORD-22867,CUST-2986,2025-07-20,Giyim,Gömlek,1275.28,5,0.16,5356.18,Marmara,Kapıda Ödeme,True,Kusurlu Ürün,1
ORD-22868,CUST-3001,2025-09-11,Elektronik,Laptop,32995.4,1,0.0,32995.4,İç Anadolu,Kredi Kartı,False,,3
ORD-22869,CUST-2544,2025-07-16,Elektronik,Kulaklık,28454.19,1,0.22,22194.27,Marmara,Kredi Kartı,False,,5
ORD-22870,CUST-3895,2025-09-16,Spor,Spor Çantası,6333.04,4,0.08,23305.59,Marmara,Havale/EFT,False,,1
ORD-22871,CUST-1647,2025-05-01,Ev & Yaşam,Lamba,4194.42,5,0.0,20972.1,Karadeniz,Kapıda Ödeme,False,,5
ORD-22872,CUST-4562,2025-08-28,Giyim,Kazak,239.31,4,0.05,909.38,Akdeniz,Banka Kartı,False,,1
ORD-22873,CUST-2172,2026-01-16,Elektronik,Mouse,23277.25,1,0.0,23277.25,Akdeniz,Kredi Kartı,False,,1
ORD-22874,CUST-3527,2025-11-17,Elektronik,Akıllı Saat,16852.57,1,0.0,16852.57,İç Anadolu,Kredi Kartı,False,,5
ORD-22875,CUST-1826,2025-03-22,Spor,Bisiklet,3537.27,4,0.0,14149.08,İç Anadolu,Havale/EFT,False,,3
ORD-22876,CUST-3320,2025-04-02,Ev & Yaşam,Halı,6131.08,2,0.02,12016.92,Ege,Banka Kartı,False,,5
ORD-22877,CUST-1751,2025-08-08,Spor,Yoga Matı,7104.57,1,0.04,6820.39,Ege,Kredi Kartı,False,,5
ORD-22878,CUST-2796,2025-04-07,Elektronik,Mouse,2668.11,1,0.0,2668.11,Ege,Havale/EFT,False,,4
ORD-22879,CUST-2697,2026-01-25,Giyim,Gömlek,1398.08,1,0.18,1146.43,Marmara,Havale/EFT,False,,3
ORD-22880,CUST-3382,2025-03-04,Giyim,Tişört,1437.54,1,0.13,1250.66,Doğu Anadolu,Havale/EFT,True,Kusurlu Ürün,1
ORD-22881,CUST-1913,2025-11-18,Giyim,Kazak,1682.65,5,0.0,8413.25,Karadeniz,Kredi Kartı,False,,1
ORD-22882,CUST-2967,2025-07-14,Ev & Yaşam,Kahve Makinesi,12642.17,3,0.14,32616.8,Marmara,Kredi Kartı,False,,2
ORD-22883,CUST-4589,2026-01-04,Spor,Yoga Matı,7489.64,4,0.18,24566.02,Marmara,Kredi Kartı,False,,3
ORD-22884,CUST-4802,2025-03-26,Elektronik,Klavye,11880.41,2,0.0,23760.82,Marmara,Havale/EFT,False,,1
ORD-22885,CUST-4602,2025-07-07,Spor,Koşu Bandı,1884.3,3,0.0,5652.9,İç Anadolu,Kredi Kartı,False,,4
ORD-22886,CUST-3360,2025-04-06,Giyim,Tişört,577.65,3,0.13,1507.67,Ege,Kredi Kartı,False,,4
ORD-22887,CUST-2156,2025-07-25,Spor,Spor Çantası,2879.95,3,0.16,7257.47,Akdeniz,Kredi Kartı,False,,2
ORD-22888,CUST-4573,2025-12-07,Giyim,Ayakkabı,1746.91,3,0.1,4716.66,Marmara,Havale/EFT,False,,2
ORD-22889,CUST-1930,2025-11-17,Giyim,Ceket,645.6,3,0.0,1936.8,Marmara,Kredi Kartı,False,,1
ORD-22890,CUST-4270,2025-08-18,Elektronik,Mouse,11130.53,1,0.02,10907.92,Akdeniz,Kredi Kartı,False,,5
ORD-22891,CUST-1333,2025-05-20,Spor,Kamp Çadırı,2711.18,3,0.0,8133.54,Marmara,Banka Kartı,False,,3
ORD-22892,CUST-3892,2025-06-15,Elektronik,Mouse,25890.01,1,0.0,25890.01,Akdeniz,Banka Kartı,False,,1
ORD-22893,CUST-4878,2026-02-04,Ev & Yaşam,Halı,9077.05,2,0.18,14886.36,Akdeniz,Kredi Kartı,False,,5
ORD-22894,CUST-4096,2025-12-18,Elektronik,Laptop,30599.38,2,0.13,53242.92,Marmara,Kapıda Ödeme,False,,2
ORD-22895,CUST-1761,2025-08-26,Spor,Spor Çantası,4184.47,3,0.25,9415.06,Güneydoğu Anadolu,Kredi Kartı,False,,1
ORD-22896,CUST-3878,2025-08-19,Elektronik,Kulaklık,26014.37,1,0.19,21071.64,Marmara,Banka Kartı,False,,1
ORD-22897,CUST-1364,2025-09-19,Elektronik,Laptop,19743.61,2,0.05,37512.86,Karadeniz,Banka Kartı,False,,3
ORD-22898,CUST-2187,2026-01-14,Elektronik,Akıllı Saat,21571.93,2,0.09,39260.91,Marmara,Kredi Kartı,False,,1
ORD-22899,CUST-1186,2025-09-04,Spor,Spor Çantası,180.83,5,0.03,877.03,İç Anadolu,Havale/EFT,False,,4
ORD-22900,CUST-1010,2025-10-22,Spor,Kamp Çadırı,4407.56,4,0.0,17630.24,Ege,Kredi Kartı,False,,1
ORD-22901,CUST-3600,2025-11-04,Giyim,Gömlek,684.99,5,0.13,2979.71,Marmara,Kredi Kartı,True,Görselden Farklı,2
ORD-22902,CUST-4079,2026-02-09,Spor,Dambıl,5381.8,5,0.0,26909.0,Marmara,Banka Kartı,False,,2
ORD-22903,CUST-1982,2025-03-13,Giyim,Pantolon,1444.73,4,0.0,5778.92,Marmara,Kredi Kartı,False,,3
ORD-22904,CUST-3570,2025-12-13,Giyim,Ayakkabı,384.33,3,0.2,922.39,Marmara,Banka Kartı,False,,5
ORD-22905,CUST-2537,2025-11-26,Spor,Yoga Matı,2741.44,1,0.0,2741.44,Marmara,Kredi Kartı,False,,2
ORD-22906,CUST-4178,2025-07-31,Ev & Yaşam,Masa,6990.27,4,0.0,27961.08,Marmara,Banka Kartı,False,,4
ORD-22907,CUST-3358,2025-10-20,Elektronik,Akıllı Saat,37209.99,1,0.0,37209.99,Ege,Kapıda Ödeme,False,,4
ORD-22908,CUST-1504,2025-04-04,Elektronik,Mouse,11136.43,1,0.0,11136.43,Doğu Anadolu,Kredi Kartı,False,,4
ORD-22909,CUST-3286,2025-11-19,Elektronik,Mouse,27725.79,1,0.09,25230.47,Akdeniz,Kredi Kartı,False,,5
ORD-22910,CUST-3397,2025-12-25,Ev & Yaşam,Sandalye,11016.82,2,0.21,17406.58,Marmara,Kredi Kartı,True,Beden Uymadı,1
ORD-22911,CUST-2086,2025-02-24,Spor,Spor Çantası,7262.37,1,0.23,5592.02,Akdeniz,Kredi Kartı,False,,2
ORD-22912,CUST-3127,2025-10-08,Giyim,Tişört,1655.27,2,0.0,3310.54,Karadeniz,Banka Kartı,False,,3
ORD-22913,CUST-2001,2025-06-15,Elektronik,Kulaklık,33004.18,2,0.0,66008.36,Ege,Havale/EFT,False,,3
ORD-22914,CUST-4052,2025-07-14,Ev & Yaşam,Kahve Makinesi,7808.21,1,0.1,7027.39,Ege,Havale/EFT,False,,2
ORD-22915,CUST-4849,2025-11-14,Elektronik,Akıllı Telefon,28897.36,2,0.0,57794.72,Marmara,Kapıda Ödeme,False,,1
ORD-22916,CUST-3197,2025-09-13,Elektronik,Akıllı Saat,28553.12,2,0.0,57106.24,İç Anadolu,Banka Kartı,False,,3
ORD-22917,CUST-1176,2025-06-19,Ev & Yaşam,Robot Süpürge,2763.83,2,0.0,5527.66,İç Anadolu,Kredi Kartı,False,,1
ORD-22918,CUST-4992,2025-06-17,Ev & Yaşam,Kahve Makinesi,2671.8,1,0.12,2351.18,Doğu Anadolu,Kredi Kartı,False,,2
ORD-22919,CUST-4779,2025-03-26,Elektronik,Monitör,32075.22,2,0.25,48112.83,Akdeniz,Banka Kartı,False,,4
ORD-22920,CUST-2525,2025-08-16,Spor,Yoga Matı,1836.23,5,0.12,8079.41,Ege,Havale/EFT,False,,5
ORD-22921,CUST-4235,2025-08-20,Ev & Yaşam,Mutfak Robotu,7528.15,1,0.04,7227.02,Akdeniz,Banka Kartı,False,,2
ORD-22922,CUST-4306,2025-04-10,Spor,Koşu Bandı,1306.21,4,0.0,5224.84,İç Anadolu,Havale/EFT,False,,5
ORD-22923,CUST-2133,2025-09-03,Ev & Yaşam,Mutfak Robotu,13253.73,3,0.0,39761.19,Akdeniz,Kredi Kartı,False,,1
ORD-22924,CUST-2849,2025-10-11,Elektronik,Laptop,12103.7,1,0.08,11135.4,İç Anadolu,Kredi Kartı,False,,4
ORD-22925,CUST-1263,2025-06-21,Ev & Yaşam,Mutfak Robotu,14781.35,1,0.0,14781.35,Akdeniz,Havale/EFT,False,,5
ORD-22926,CUST-1110,2026-02-13,Elektronik,Mouse,5304.02,2,0.07,9865.48,İç Anadolu,Kredi Kartı,True,Görselden Farklı,1
ORD-22927,CUST-1367,2026-01-21,Spor,Spor Çantası,8093.76,1,0.0,8093.76,Güneydoğu Anadolu,Kredi Kartı,False,,1
ORD-22928,CUST-2518,2025-03-06,Giyim,Gömlek,603.7,5,0.11,2686.47,Marmara,Banka Kartı,False,,2
ORD-22929,CUST-1011,2025-05-06,Elektronik,Klavye,15893.24,1,0.0,15893.24,Marmara,Kredi Kartı,False,,5
ORD-22930,CUST-4704,2025-09-28,Ev & Yaşam,Halı,6408.05,3,0.0,19224.15,Marmara,Kredi Kartı,False,,2
ORD-22931,CUST-3956,2025-08-25,Elektronik,Monitör,3240.65,2,0.19,5249.85,İç Anadolu,Havale/EFT,False,,2
ORD-22932,CUST-2019,2025-08-05,Elektronik,Klavye,28590.86,1,0.06,26875.41,Marmara,Banka Kartı,False,,4
ORD-22933,CUST-3999,2025-10-14,Giyim,Mont,1772.09,3,0.04,5103.62,Marmara,Kredi Kartı,False,,1
ORD-22934,CUST-2698,2025-11-29,Giyim,Mont,1855.44,1,0.0,1855.44,Marmara,Kredi Kartı,False,,4
ORD-22935,CUST-3276,2025-07-19,Spor,Yoga Matı,7634.97,1,0.15,6489.72,İç Anadolu,Kredi Kartı,False,,3
ORD-22936,CUST-4833,2026-01-02,Giyim,Gömlek,1461.0,2,0.0,2922.0,Marmara,Kredi Kartı,True,Beden Uymadı,3
ORD-22937,CUST-3886,2025-08-13,Spor,Yoga Matı,9544.47,4,0.0,38177.88,Ege,Banka Kartı,False,,1
ORD-22938,CUST-2758,2025-03-27,Elektronik,Kulaklık,23478.12,2,0.16,39443.24,İç Anadolu,Kredi Kartı,True,Beden Uymadı,2
ORD-22939,CUST-3889,2025-05-27,Giyim,Spor Ayakkabı,768.19,2,0.11,1367.38,Marmara,Kredi Kartı,False,,5
ORD-22940,CUST-3473,2026-01-27,Ev & Yaşam,Robot Süpürge,3400.42,1,0.0,3400.42,Doğu Anadolu,Kredi Kartı,False,,4
ORD-22941,CUST-3701,2026-02-07,Ev & Yaşam,Mutfak Robotu,7153.59,1,0.0,7153.59,İç Anadolu,Kredi Kartı,False,,1
ORD-22942,CUST-2914,2025-05-29,Giyim,Mont,982.03,2,0.0,1964.06,Ege,Kredi Kartı,False,,2
ORD-22943,CUST-2182,2025-03-14,Elektronik,Mouse,33870.65,1,0.0,33870.65,Doğu Anadolu,Kredi Kartı,False,,1
ORD-22944,CUST-1511,2025-08-19,Giyim,Kazak,1422.37,2,0.0,2844.74,Akdeniz,Havale/EFT,False,,1
ORD-22945,CUST-4965,2025-08-21,Ev & Yaşam,Mutfak Robotu,10189.07,4,0.0,40756.28,Karadeniz,Kredi Kartı,False,,4
ORD-22946,CUST-2166,2025-03-21,Giyim,Mont,895.22,2,0.0,1790.44,Ege,Kredi Kartı,False,,3
ORD-22947,CUST-4779,2025-06-17,Giyim,Pantolon,1592.06,4,0.05,6049.83,Akdeniz,Kredi Kartı,False,,1
ORD-22948,CUST-1854,2025-06-08,Spor,Kamp Çadırı,3622.16,3,0.22,8475.85,Marmara,Kapıda Ödeme,False,,2
ORD-22949,CUST-2101,2026-01-20,Giyim,Pantolon,1347.36,1,0.01,1333.89,Marmara,Kredi Kartı,False,,4
